Timestamp; Verbosity; Runtime; Log Name; Miner Type; Opt type; Opt Parameters; Metrics type; Optimal solution
[2025_01_31 - 00:03:35];512.7858605384827;Closed;heuristic;NSGAII;{'placeholder': 'placeholder'};quality;[0.455341633773918, 0.1702483458156373, 988, 921, 0.6306985561624082, 0.9044495009827458]
[2025_01_31 - 00:29:32];57.07716989517212;Closed;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 1000}]};basic;[0.21467337464584446, 0.5386658649770729, 1695, 246, 0.7363154449814397, 0.23900105170593366]
[2025_01_31 - 00:31:36];63.23398685455322;Closed;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 1000}]};basic;[0.38178719398607674, 0.7591681028185754, 1704, 207, 0.7140545262162863, 0.5795290447764453]
[2025_01_31 - 00:34:13];60.758941650390625;Closed;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 1000}]};basic;[0.1601146777360276, 0.23725893686856847, 2396, 436, 0.790977266420057, 0.21375669170657374]
[2025_01_31 - 00:41:25];58.93920946121216;Closed;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 1000}]};basic;[0.3435181187225097, 0.19356794773257602, 3694, 143, 0.05096582317634768, 0.9356594302027071]
[2025_01_31 - 00:43:25];61.015217304229736;Closed;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 1000}]};basic;[0.0903236119976435, 0.37908823921451673, 2997, 221, 0.1487488999095421, 0.9604890176840987]
[2025_01_31 - 00:45:42];59.81086206436157;Closed;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 1000}]};basic;[0.7699658389885083, 0.6574219635472495, 2020, 932, 0.6711253441656607, 0.188478497655597]
[2025_01_31 - 00:47:20];61.23668575286865;Closed;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 1000}]};basic;[0.9457551430836775, 0.36628859637297917, 1943, 10, 0.2880095340669936, 0.2522601755420528]
[2025_01_31 - 00:50:55];57.568238973617554;Closed;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 1000}]};basic;[0.03397886365106928, 0.6268429808138161, 2733, 893, 0.10308365084111515, 0.611398616738383]
[2025_01_31 - 00:54:51];57.41655921936035;Closed;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 1000}]};basic;[0.9493223868290899, 0.8005499478586626, 2512, 695, 0.6597909076252898, 0.20231941742660842]
[2025_01_31 - 00:57:26];59.435847759246826;Closed;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 1000}]};basic;[0.9292649721959051, 0.4850959646736164, 3209, 612, 0.1609330109403394, 0.660409745073143]
[2025_01_31 - 01:04:28];58.89223265647888;Closed;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 1000}]};basic;[0.3109007324779077, 0.36955234504463497, 1615, 992, 0.5473893798386656, 0.017527291109473597]
[2025_01_31 - 01:07:37];59.74525308609009;Closed;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 1000}]};basic;[0.24008588596478997, 0.2229075516154726, 3281, 371, 0.9702428484251058, 0.20985331211161928]
[2025_01_31 - 01:14:36];57.73183608055115;Closed;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 1000}]};basic;[0.6021596011322762, 0.1312264329637124, 3892, 26, 0.7868251053207644, 0.4011549137775844]
[2025_01_31 - 01:17:05];60.29518532752991;Closed;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 1000}]};basic;[0.5953430088441174, 0.5983339764495671, 3584, 637, 0.5902169389784715, 0.2609669224628921]
[2025_01_31 - 01:20:32];58.60920858383179;Closed;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 1000}]};basic;[0.9413238690541147, 0.3794849647461622, 2856, 550, 0.8964850104052, 0.8983686111738906]
[2025_01_31 - 10:43:45];23.957599401474;Closed;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 1000}]};basic;[0.0333954559613906, 0.15399911011166256, 2122, 205, 0.502773707021061, 0.996379340124721]
[2025_01_31 - 10:45:31];20.338056087493896;Closed;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 1000}]};basic;[0.5678828646898163, 0.7650013387185022, 3413, 300, 0.569010801236761, 0.7102721318416305]
[2025_01_31 - 10:46:35];21.413482189178467;Closed;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 1000}]};basic;[0.9747181574884254, 0.5296394700708277, 2857, 948, 0.4268027867644216, 0.6797035028766624]
[2025_01_31 - 10:47:31];17.11233687400818;Closed;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 1000}]};basic;[0.6416948357554242, 0.5776282044269753, 3789, 106, 0.8036073860619617, 0.48359948949127196]
[2025_01_31 - 10:49:23];17.468189001083374;Closed;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 1000}]};basic;[0.049492370769225635, 0.8639517884902579, 3371, 557, 0.7990976374302247, 0.05613604082594004]
[2025_01_31 - 10:52:10];17.72854256629944;Closed;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 1000}]};basic;[0.37423824502190384, 0.7029172685118841, 2959, 94, 0.506151142811251, 0.12627259339401897]
[2025_01_31 - 10:54:18];18.353928565979004;Closed;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 1000}]};basic;[0.9999635834882313, 0.27237239621599774, 95, 765, 0.8805801842151223, 0.2994820696828169]
[2025_01_31 - 10:55:48];20.30487895011902;Closed;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 1000}]};basic;[0.4919981234158728, 0.9886842248243628, 2006, 548, 0.8345928455222011, 0.7706491454610686]
[2025_01_31 - 10:56:24];18.803993701934814;Closed;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 1000}]};basic;[0.24592163928256905, 0.1412823446979019, 1883, 305, 0.9305233625471475, 0.6384459754737519]
[2025_01_31 - 11:01:02];16.703839778900146;Closed;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 1000}]};basic;[0.7220521054286355, 0.12771512300292587, 2269, 700, 0.11857863355517417, 0.42925719427942133]
[2025_01_31 - 11:03:40];19.983673810958862;Closed;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 1000}]};basic;[0.04441098217270323, 0.2902851345130758, 3160, 619, 0.7320057046167745, 0.3685880510984374]
[2025_01_31 - 11:06:43];17.726441860198975;Closed;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 1000}]};basic;[0.4276568333140983, 0.06531384557607722, 2790, 323, 0.6589164352718195, 0.2172290346607444]
[2025_01_31 - 11:11:41];16.716732501983643;Closed;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 1000}]};basic;[0.5908984632836949, 0.6937064676812438, 2377, 383, 0.003034139070544728, 0.13517896322325895]
